ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Borough,Country,Timezone,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Bump,Give_Way,Stop,Amenity,Junction,Station,Railway,No_Exit,Crossing,Roundabout,Turning_Loop,Traffic_Calming,Traffic_Signal,Civil_Twilight
A-494423,2,2020/11/21 8:57,2020/11/21 11:15,29.736483,-95.476881,0.215,Incident on VAL VERDE ST near BERING DR Drive with caution.,5598, Val Verde St,R,Houston,Harris,TX,77057,Southwest,US,US/Central,70,70,84,30.26,4,NE,8,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-494598,2,2020/12/19 3:18,2020/12/19 5:38,29.833049,-95.384205,1.356,Slow traffic on I-45 N - I-45 S from Airline Dr/Exit 53 (I-45 HOV) to I-610/Exit 51 (I-45 HOV) due to accident.,nan,I-45 N,R,Houston,Harris,TX,77022,Northeast,US,US/Central,62,62,86,30.05,10,ESE,7,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-494638,2,2020/12/3 0:00,2020/12/3 3:00,29.73106,-95.391088,0.008,Incident on MONTROSE BLVD near AUTREY ST Drive with caution.,4611, Montrose Blvd,L,Houston,Harris,TX,77006-6119,Inner Loop,US,US/Central,53,53,64,30.09,10,NNW,14,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-494881,2,2020/4/23 14:54,2020/4/23 16:23,29.68219,-95.457672,0,Accident on Braeswood Blvd at W Loop.,4661,N Braeswood Blvd,R,Houston,Harris,TX,77096-2803,Southwest,US,US/Central,89,89,27,29.69,10,N,17,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-495099,2,2020/10/16 5:48,2020/10/16 8:00,29.78073,-95.384218,0.07,Incident on USENER ST near FORESTER Drive with caution.,999, Usener St,R,Houston,Harris,TX,77009-7311,Inner Loop,US,US/Central,63,63,88,30.07,10,NNE,20,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-495421,2,2020/3/9 11:55,2020/3/9 12:25,29.78899,-95.521698,0,Accident on Blalock Rd at Cedar Post Ln.,1198,Blalock Rd,L,Houston,Harris,TX,77055-7421,Northwest,US,US/Central,73,73,68,30.19,10,S,16,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-495488,2,2020/8/25 6:36,2020/8/25 7:52,29.77902,-95.426559,0,Accident on Larkin St at Sherwin St.,2198,Sherwin St,R,Houston,Harris,TX,77007-1028,Inner Loop,US,US/Central,79,79,77,29.85,10,N,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-496088,3,2020/11/19 6:36,2020/11/19 7:38,29.914234,-95.412552,0,Two lanes blocked due to accident on I-45 Northbound at West rd.,nan,I-45 N,R,Houston,Harris,TX,77037,Northeast,US,US/Central,52,52,93,30.2,10,NE,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-496322,3,2020/6/24 9:52,2020/6/24 10:52,29.74058,-95.36522,0,At I-45 - Accident. Two lanes blocked.,nan,US-59 N,R,Houston,Harris,TX,77004,Inner Loop,US,US/Central,74,74,93,29.84,10,SSW,15,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-496816,2,2020/10/21 23:52,2020/10/22 2:56,29.867728,-95.416717,0.095,Incident on W LITTLE YORK RD near ANDY DR Drive with caution.,800, W Little York Rd,R,Houston,Harris,TX,77091-2458,Northwest,US,US/Central,75,75,87,29.94,10,ESE,3,0,Shallow Fog,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-496867,2,2020/11/30 8:57,2020/11/30 12:39,29.883441,-95.304513,0.224,Incident on GUADALUPE ST near MAPLE LEAF ST Drive with caution.,11301, Maple Leaf St,L,Houston,Harris,TX,77016-1747,Northeast,US,US/Central,44,37,47,30.29,10,N,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-496988,2,2020/1/30 7:36,2020/1/30 10:06,29.775141,-95.380363,0,Accident on Spring St at Hemphill St.,2150,Spring St,R,Houston,Harris,TX,77007,Inner Loop,US,US/Central,50,50,80,30.05,10,NNE,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day
A-497041,2,2020/2/13 8:36,2020/2/13 9:53,29.790813,-95.563225,0,Accident on TX-8-BELTWAY Sam Houston Pkwy Northbound at Westview Dr.,nan,W Sam Houston Tollway S,R,Houston,Harris,TX,77043,Northwest,US,US/Central,48,42,66,30.13,10,N,16,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-497464,2,2020/4/27 2:16,2020/4/27 2:31,29.72569,-95.47638,0,At US-59/Southwest Fwy - Accident. Right lane blocked.,nan,I-69 N,R,Houston,Harris,TX,77056,Southwest,US,US/Central,64,64,78,30.07,10,SE,3,0,Fair,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-497656,3,2020/3/12 16:16,2020/3/12 17:26,29.814119,-95.37574,0,Center lane blocked due to accident on I-45 Northbound at Exit 51 I-610 Exits 17B 17C.,nan,I-45 S,R,Houston,Harris,TX,77022,Northeast,US,US/Central,82,82,51,29.83,10,S,16,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-497709,2,2020/6/3 7:43,2020/6/3 10:02,29.73992,-95.338829,0,Accident on Polk St at FM-518 Cullen Blvd.,4102,Polk St,R,Houston,Harris,TX,77023-1732,Inner Loop,US,US/Central,79,79,88,29.94,10,ESE,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Day
A-497812,2,2020/10/31 1:01,2020/10/31 3:15,29.801099,-95.528715,0.198,Incident on ELMVIEW DR near ELMVIEW TRACE LN Drive with caution.,9598, Elmview Trace Ln,L,Houston,Harris,TX,77080-7284,Northwest,US,US/Central,54,54,77,30.17,10,S,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-497817,3,2020/2/12 6:57,2020/2/12 12:52,29.77737,-95.42849,0,Right and center lane blocked due to accident on I-10 Eastbound at Wescott st.,nan,I-10 E,R,Houston,Harris,TX,77007,Inner Loop,US,US/Central,61,61,93,29.77,0.25,CALM,0,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-498220,3,2020/10/22 11:18,2020/10/22 12:19,29.733622,-95.371315,0,Two lanes blocked due to accident on I-69 Southbound at TX-288.,nan,US-59 N,R,Houston,Harris,TX,77004,Inner Loop,US,US/Central,83,83,69,29.94,10,ESE,9,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-498649,2,2020/2/12 8:25,2020/2/12 10:10,29.743603,-95.35923,0,Accident on St Joseph Pkwy at I-45 Gulf Fwy Exits 44B 44C 45.,2281,St Joseph Pkwy,L,Houston,Harris,TX,77003-5118,Inner Loop,US,US/Central,55,55,93,29.8,2,WNW,17,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-498651,2,2020/9/28 0:24,2020/9/28 3:21,29.955224,-95.553956,0.031,Incident on W FM 1960 RD near MILLS RD Drive with caution.,8618, Cypress Creek Pkwy,L,Houston,Harris,TX,77070-5502,Northwest,US,US/Central,79,79,84,29.61,7,S,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-498777,2,2020/2/24 6:14,2020/2/24 6:44,29.881729,-95.440063,0,Accident on Beckley St at Dewalt St.,9515,Beckley St,L,Houston,Harris,TX,77088-4805,Northwest,US,US/Central,65,65,93,29.72,3,W,5,0.15,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-498966,2,2020/11/7 3:41,2020/11/7 6:41,29.747103,-95.365072,0.063,Incident on CRAWFORD ST near ST JOSEPH PKY Drive with caution.,1586, St Joseph Pkwy,R,Houston,Harris,TX,77002-8304,Inner Loop,US,US/Central,60,60,86,29.97,10,NNW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-499191,2,2020/11/20 17:51,2020/11/20 19:10,29.777545,-95.381294,0.746,Incident on I-10 EB near TAYLOR ST Three lanes blocked. Expect delays.,nan,I-10 E,R,Houston,Harris,TX,77007,Inner Loop,US,US/Central,72,72,84,30.22,10,ESE,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-499222,2,2020/12/24 23:26,2020/12/25 1:26,29.678473,-95.291716,0.128,Incident on VISTA VERDE ST near REVEILLE ST Drive with caution.,6009, Telephone Rd,L,Houston,Harris,TX,77087-5403,Southeast,US,US/Central,43,39,45,30.22,10,WSW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-499253,3,2020/8/20 12:11,2020/8/20 13:28,29.815849,-95.377151,0.469999999,Entry ramp to I-610 anticlockwise at Exit 51 from I-45 Southbound lane blocked due to accident.,nan,I-45 S,R,Houston,Harris,TX,77022,Northeast,US,US/Central,89,89,48,29.81,10,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day
A-499311,2,2020/3/6 8:24,2020/3/6 9:59,29.624825,-95.355415,0,Accident on Kilkenny Dr at FM-865 Cullen Blvd.,12799,Cullen Blvd,L,Houston,Harris,TX,77047-2849,Southeast,US,US/Central,62,62,26,30.43,10,NE,18,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-499414,2,2020/12/3 3:47,2020/12/3 5:02,29.973825,-95.421012,3.826,Incident on I-45 SB near RANKIN RD Expect long delays.,nan,I-45 N,R,Houston,Harris,TX,77090,Northwest,US,US/Central,44,39,65,30.01,10,NNW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-500135,2,2020/11/24 16:17,2020/11/24 18:56,29.849102,-95.545209,0.065,Incident on GESSNER RD near BAMBOO RD Drive with caution.,5631, Gessner Rd,R,Houston,Harris,TX,77041-7407,Northwest,US,US/Central,77,77,66,29.69,9,S,10,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-500244,2,2020/10/4 1:39,2020/10/4 4:22,29.609946,-95.208173,0.125,Incident on GULF FWY NB near DICKINSON RD Drive with caution.,13499, Gulf Fwy,L,Houston,Harris,TX,77034-4835,Southeast,US,US/Central,67,67,81,30.04,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-500386,3,2020/1/3 14:51,2020/1/3 16:21,29.729679,-95.46344,0,Right and center lane blocked due to accident on I-610 Southbound at Exits 8A 8C 9 9A US-59.,3233,McCue Rd,L,Houston,Harris,TX,77056,Southwest,US,US/Central,69,69,40,29.85,10,W,15,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-500593,2,2020/10/23 0:37,2020/10/23 3:10,29.680411,-95.419177,0.03,Incident on S BARTELL DR near HEARTH DR Drive with caution.,8498, Hearth Dr,R,Houston,Harris,TX,77054-2702,Inner Loop,US,US/Central,77,77,88,29.87,9,SE,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-500878,3,2020/5/31 19:20,2020/5/31 20:05,29.77001,-95.34979,0,At I-69/Exit 770 - Accident. Hard shoulder blocked.,nan,I-10 W,R,Houston,Harris,TX,77020,Inner Loop,US,US/Central,75,75,87,30.02,7,S,7,0.13,Rain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-501179,2,2020/12/19 3:57,2020/12/19 5:12,29.730902,-95.402451,0.773,Incident on I-69 NB near MANDELL Three lanes blocked. Expect delays.,nan,US-59 N,R,Houston,Harris,TX,77098,Inner Loop,US,US/Central,62,62,86,30.04,10,E,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-501334,2,2020/11/24 10:47,2020/11/24 12:23,29.804462,-95.328235,0.093,Incident on HIRSCH RD near PARDEE ST Drive with caution.,4864, Hirsch Rd,R,Houston,Harris,TX,77026-2752,Inner Loop,US,US/Central,77,77,71,29.94,10,SSE,15,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-501630,2,2020/2/6 13:11,2020/2/6 13:41,29.718399,-95.266281,0,Two lane blocked due to accident on I-610 Northbound at Exit 30A Waller St.,9048,Manchester St,R,Houston,Harris,TX,77012-2151,Inner Loop,US,US/Central,50,50,36,29.75,10,NW,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-501712,2,2020/10/30 17:32,2020/10/30 18:50,29.772265,-95.228576,0.961,Incident on I-10 WB near HOLLAND AVE Right lane blocked. Expect delays.,nan,I-10 W,R,Houston,Harris,TX,77029,Southeast,US,US/Central,69,69,35,30.13,10,N,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-501891,4,2020/6/25 12:49,2020/6/25 17:48,29.6903,-95.37839,1.553,Closed between Yellowstone Blvd and Bellfort Ave - Road closed due to accident. Right lane blocked.,nan,S Freeway S,R,Houston,Harris,TX,77021,Inner Loop,US,US/Central,80,80,79,29.92,10,ENE,6,0.01,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-502113,2,2020/10/5 22:52,2020/10/6 2:34,29.932602,-95.411884,0.834,Slow traffic from West Rd (I-45 HOV) to I-45/North Fwy Frontage/FM-1960 (I-45 HOV) due to accident.,nan,I-45 N,R,Houston,Harris,TX,77060,Northeast,US,US/Central,65,65,87,29.94,10,ESE,3,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-502186,3,2020/5/18 12:56,2020/5/18 13:41,29.730923,-95.402374,0,Right 2 center lane blocked due to accident on I-69 Northbound at Dunlavy St.,nan,US-59 N,R,Houston,Harris,TX,77098,Inner Loop,US,US/Central,89,89,35,29.88,10,VAR,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-502334,2,2020/4/21 10:44,2020/4/21 11:44,29.81105,-95.317238,0,Accident on Lockwood Dr at Troost St.,5613,Lockwood Dr,R,Houston,Harris,TX,77026-1819,Inner Loop,US,US/Central,78,78,68,29.96,8,NNE,5,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-502700,2,2020/11/21 22:42,2020/11/22 1:42,29.766982,-95.375589,0.094,Incident on DECATUR ST near SILVER ST Drive with caution.,906, Sabine St,R,Houston,Harris,TX,77007-6101,Inner Loop,US,US/Central,65,65,90,30.14,10,SE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-502726,2,2020/7/24 4:11,2020/7/24 5:27,29.62545,-95.2855,0,Accident on TX-35 Telephone Rd at Orem Dr.,9698,Telephone Rd,R,Houston,Harris,TX,77075-2024,Southeast,US,US/Central,83,83,77,29.82,10,NE,9,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-502873,2,2020/11/24 7:24,2020/11/24 8:39,29.808236,-95.332328,0.375,Incident on I-610 WB near I-69 Expect long delays.,nan,I-610 W,R,Houston,Harris,TX,77026,Inner Loop,US,US/Central,70,70,84,29.97,10,SE,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-502994,2,2020/1/10 7:08,2020/1/10 7:37,29.750099,-95.283501,0,Accident on Clinton Dr at Mccarty St.,nan,McCarty St,R,Houston,Harris,TX,77029,Southeast,US,US/Central,71,71,84,29.9,9,SSE,18,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-503141,2,2020/12/8 6:21,2020/12/8 7:57,29.831553,-95.563283,0.021,Incident on W SAM HOUSTON PKY NB near CLAY RD Drive with caution.,4398, W Sam Houston Pkwy N,L,Houston,Harris,TX,77043-1218,Northwest,US,US/Central,44,42,79,30.19,10,W,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Night
A-503146,2,2020/10/4 10:18,2020/10/4 14:52,29.71846,-95.262222,0.126,Incident on MANCHESTER ST near CENTRAL ST Drive with caution.,9298, Manchester St,R,Houston,Harris,TX,77012-2204,Inner Loop,US,US/Central,74,74,62,30.1,10,E,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-503234,2,2020/12/28 2:50,2020/12/28 6:11,29.898151,-95.4187,0.081,Incident on W MOUNT HOUSTON RD near BUNNY RUN DR Drive with caution.,988, W Mount Houston Rd,R,Houston,Harris,TX,77038-3912,Northwest,US,US/Central,56,56,97,30,10,CALM,0,0,Shallow Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-503283,2,2020/6/16 11:38,2020/6/16 12:57,29.876465,-95.563377,0,Accident on Sam Houston Pkwy Northbound at Us-290.,nan,Northwest Fwy,R,Houston,Harris,TX,77040,Northwest,US,US/Central,89,89,46,29.97,10,VAR,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-503366,2,2020/12/14 10:56,2020/12/14 12:04,29.73698,-95.369377,0,Accident on Hamilton St at Elgin St.,1820,Elgin St,R,Houston,Harris,TX,77004-3020,Inner Loop,US,US/Central,46,41,71,30.28,10,N,12,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-503651,2,2020/12/30 8:20,2020/12/30 9:56,29.741679,-95.515824,0.093,Incident on WOODWAY DR near LAZY HOLLOW DR Drive with caution.,8598, Woodway Dr,L,Houston,Harris,TX,77063-2423,Southwest,US,US/Central,68,68,90,29.89,8,ESE,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-503894,2,2020/11/23 2:30,2020/11/23 5:09,29.684993,-95.255208,0.004,Incident on GALVESTON RD near HOWARD DR Drive with caution.,nan,Howard Dr,R,Houston,Harris,TX,77017,Southeast,US,US/Central,65,65,81,30.17,10,NE,13,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Night
A-503963,2,2020/10/14 9:41,2020/10/14 10:27,29.737471,-95.514183,0,Accident on Dunvale Rd at FM-1093 Westheimer Rd.,8399,Westheimer Rd,L,Houston,Harris,TX,77063-2703,Southwest,US,US/Central,77,77,69,30,10,ESE,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-504182,2,2020/10/2 8:05,2020/10/2 9:22,29.704517,-95.557297,0,Accident on Bellaire Blvd at TX-8-BELTWAY Sam Houston Pkwy.,nan,W Sam Houston Tollway N,R,Houston,Harris,TX,77072,Southwest,US,US/Central,60,60,83,30.1,10,N,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-504450,2,2020/11/29 1:54,2020/11/29 3:42,29.880205,-95.570186,0.431,Slow traffic on US-290 E from Jones Rd (US-290) to W Sam Houston Pkwy N (US-290) due to accident.,nan,Northwest Fwy E,R,Houston,Harris,TX,77040,Northwest,US,US/Central,57,57,89,29.82,6,NNW,5,0.02,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-504562,3,2020/6/29 9:51,2020/6/29 10:51,29.66917,-95.2622,0,At TX-3/Monroe Rd/Exit 38 - Accident. Two lanes blocked.,nan,I-45 N,R,Houston,Harris,TX,77017,Southeast,US,US/Central,86,86,72,29.88,10,S,14,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-504618,3,2020/5/11 18:04,2020/5/11 18:49,29.777094,-95.273872,0,Right lane blocked due to accident on I-10 Eastbound at Gellhorn Dr.,nan,I-10 E,R,Houston,Harris,TX,77029,Southeast,US,US/Central,79,79,52,30.04,10,SSE,14,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-504910,2,2020/6/19 13:18,2020/6/19 14:03,29.93613,-95.52828,0.047,At TX-249 - Accident. Hard shoulder blocked. Heavy rain.,nan,N Sam Houston Tollway W,R,Houston,Harris,TX,77064,Northwest,US,US/Central,88,88,51,29.84,10,SE,10,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-504987,2,2020/12/28 22:47,2020/12/29 2:29,29.690642,-95.244283,0.13,Incident on OAK MEADOWS BLVD near CHOATE CIR Drive with caution.,1101, Oak Meadows St,L,Houston,Harris,TX,77017-4843,Southeast,US,US/Central,63,63,81,30.16,10,E,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-505274,2,2020/7/8 10:53,2020/7/8 12:08,29.640779,-95.463631,0,Accident on Post Oak Rd at Allum Rd.,12901,S Post Oak Rd,L,Houston,Harris,TX,77045-3001,Southwest,US,US/Central,89,89,61,29.91,10,SW,10,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Day
A-505603,2,2020/9/19 3:02,2020/9/19 6:57,29.639975,-95.368208,0.147,Incident on SCOTT ST near S ACRES DR Drive with caution.,10955, Scott St,L,Houston,Harris,TX,77047,Southeast,US,US/Central,75,75,66,29.93,10,NE,16,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-505692,2,2020/11/23 16:30,2020/11/23 19:51,29.715111,-95.412679,0.06,Incident on GREENBRIAR DR near UNIVERSITY BLVD Drive with caution.,5698, Greenbriar Dr,R,Houston,Harris,TX,77005-2640,Inner Loop,US,US/Central,64,64,78,30.11,6,E,7,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Day
A-505710,2,2020/8/25 8:10,2020/8/25 9:56,29.75658,-95.35128,0,Accident on St Emanuel St at Congress St.,298,St Emanuel St,R,Houston,Harris,TX,77002-2358,Inner Loop,US,US/Central,81,81,72,29.86,10,NNE,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-505788,2,2020/1/17 9:59,2020/1/17 10:29,29.71884,-95.380119,0,Accident on Almeda Rd at Ewing St.,5701,Almeda Rd,L,Houston,Harris,TX,77004-7303,Inner Loop,US,US/Central,65,65,90,30.21,6,E,16,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day
A-505988,2,2020/10/13 0:12,2020/10/13 4:12,29.699519,-95.277919,0.026,Incident on BROADWAY ST near DULLER LN Drive with caution.,2798, Broadway St,L,Houston,Harris,TX,77017-1702,Southeast,US,US/Central,79,79,48,29.97,10,NNE,16,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night
A-506007,2,2020/8/31 7:17,2020/8/31 8:34,29.68222,-95.403168,0,Accident on Fannin St at Naomi St.,nan,Naomi St,R,Houston,Harris,TX,77054,Inner Loop,US,US/Central,83,83,88,29.77,10,S,6,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Day
